id,nama,nama_lengkap,nama_lembaga,id_provinsi,nama_provinsi,jumlah_kursi,jumlah_penduduk
7600-05-0101,Mamuju 1,Mamuju 1,DPRDII,76,Sulbar,12,
7600-05-0102,Mamuju 2,Mamuju 2,DPRDII,76,Sulbar,8,
7600-05-0103,Mamuju 3,Mamuju 3,DPRDII,76,Sulbar,6,
7600-06-0104,Mamuju 4,Mamuju 4,DPRDII,76,Sulbar,5,
7600-06-0105,Mamuju 5,Mamuju 5,DPRDII,76,Sulbar,9,
7600-07-0101,Mamuju Utara 1,Mamuju Utara 1,DPRDII,76,Sulbar,6,
7600-07-0102,Mamuju Utara 2,Mamuju Utara 2,DPRDII,76,Sulbar,11,
7600-07-0103,Mamuju Utara 3,Mamuju Utara 3,DPRDII,76,Sulbar,7,
7600-07-0104,Mamuju Utara 4,Mamuju Utara 4,DPRDII,76,Sulbar,6,
8100-01-0101,Kota Ambon 1,Kota Ambon 1,DPRDII,81,Maluku,7,
8100-01-0102,Kota Ambon 2,Kota Ambon 2,DPRDII,81,Maluku,8,
8100-01-0103,Kota Ambon 3,Kota Ambon 3,DPRDII,81,Maluku,10,
8100-01-0104,Kota Ambon 4,Kota Ambon 4,DPRDII,81,Maluku,10,
8100-02-0101,Buru 1,Buru 1,DPRDII,81,Maluku,9,
8100-02-0102,Buru 2,Buru 2,DPRDII,81,Maluku,7,
8100-02-0103,Buru 3,Buru 3,DPRDII,81,Maluku,9,
8100-02-0201,Buru Selatan 1,Buru Selatan 1,DPRDII,81,Maluku,7,
8100-02-0202,Buru Selatan 2,Buru Selatan 2,DPRDII,81,Maluku,6,
8100-02-0203,Buru Selatan 3,Buru Selatan 3,DPRDII,81,Maluku,7,
8100-03-0101,Maluku Tengah 1,Maluku Tengah 1,DPRDII,81,Maluku,11,
8100-03-0102,Maluku Tengah 2,Maluku Tengah 2,DPRDII,81,Maluku,7,
8100-03-0103,Maluku Tengah 3,Maluku Tengah 3,DPRDII,81,Maluku,12,
8100-03-0104,Maluku Tengah 4,Maluku Tengah 4,DPRDII,81,Maluku,5,
8100-03-0105,Maluku Tengah 5,Maluku Tengah 5,DPRDII,81,Maluku,5,
8100-04-0101,Seram Bagian Timur 1,Seram Bagian Timur 1,DPRDII,81,Maluku,9,
8100-04-0102,Seram Bagian Timur 2,Seram Bagian Timur 2,DPRDII,81,Maluku,9,
8100-04-0103,Seram Bagian Timur 3,Seram Bagian Timur 3,DPRDII,81,Maluku,7,
8100-05-0101,Seram Bagian Barat 1,Seram Bagian Barat 1,DPRDII,81,Maluku,6,
8100-05-0102,Seram Bagian Barat 2,Seram Bagian Barat 2,DPRDII,81,Maluku,8,
8100-05-0103,Seram Bagian Barat 3,Seram Bagian Barat 3,DPRDII,81,Maluku,6,
8100-05-0104,Seram Bagian Barat 4,Seram Bagian Barat 4,DPRDII,81,Maluku,7,
8100-05-0105,Seram Bagian Barat 5,Seram Bagian Barat 5,DPRDII,81,Maluku,3,
8100-06-0101,Kepulauan Aru 1,Kepulauan Aru 1,DPRDII,81,Maluku,12,
8100-06-0102,Kepulauan Aru 2,Kepulauan Aru 2,DPRDII,81,Maluku,3,
8100-06-0103,Kepulauan Aru 3,Kepulauan Aru 3,DPRDII,81,Maluku,6,
8100-06-0104,Kepulauan Aru 4,Kepulauan Aru 4,DPRDII,81,Maluku,4,
8100-06-0201,Maluku Tenggara 1,Maluku Tenggara 1,DPRDII,81,Maluku,10,
8100-06-0202,Maluku Tenggara 2,Maluku Tenggara 2,DPRDII,81,Maluku,11,
8100-06-0203,Maluku Tenggara 3,Maluku Tenggara 3,DPRDII,81,Maluku,4,
8100-06-0301,Kota Tual 1,Kota Tual 1,DPRDII,81,Maluku,12,
8100-06-0302,Kota Tual 2,Kota Tual 2,DPRDII,81,Maluku,8,
8100-07-0101,Maluku Tenggara Barat 1,Maluku Tenggara Barat 1,DPRDII,81,Maluku,10,
8100-07-0102,Maluku Tenggara Barat 2,Maluku Tenggara Barat 2,DPRDII,81,Maluku,5,
8100-07-0103,Maluku Tenggara Barat 3,Maluku Tenggara Barat 3,DPRDII,81,Maluku,10,
8100-07-0201,Maluku Barat Daya 1,Maluku Barat Daya 1,DPRDII,81,Maluku,8,
8100-07-0202,Maluku Barat Daya 2,Maluku Barat Daya 2,DPRDII,81,Maluku,6,
8100-07-0203,Maluku Barat Daya 3,Maluku Barat Daya 3,DPRDII,81,Maluku,6,
8200-01-0101,Halmahera Barat 1,Halmahera Barat 1,DPRDII,82,Malut,11,
8200-01-0102,Halmahera Barat 2,Halmahera Barat 2,DPRDII,82,Malut,7,
8200-01-0103,Halmahera Barat 3,Halmahera Barat 3,DPRDII,82,Malut,7,
8200-01-0201,Kota Ternate 1,Kota Ternate 1,DPRDII,82,Malut,12,
8200-01-0202,Kota Ternate 2,Kota Ternate 2,DPRDII,82,Malut,8,
8200-01-0203,Kota Ternate 3,Kota Ternate 3,DPRDII,82,Malut,7,
8200-01-0204,Kota Ternate 4,Kota Ternate 4,DPRDII,82,Malut,3,
8200-02-0101,Halmahera Utara 1,Halmahera Utara 1,DPRDII,82,Malut,6,
8200-02-0102,Halmahera Utara 2,Halmahera Utara 2,DPRDII,82,Malut,11,
8200-02-0103,Halmahera Utara 3,Halmahera Utara 3,DPRDII,82,Malut,8,
8200-02-0201,Pulau Morotai 1,Pulau Morotai 1,DPRDII,82,Malut,7,
8200-02-0202,Pulau Morotai 2,Pulau Morotai 2,DPRDII,82,Malut,7,
8200-02-0203,Pulau Morotai 3,Pulau Morotai 3,DPRDII,82,Malut,6,
8200-03-0101,Halmahera Timur 1,Halmahera Timur 1,DPRDII,82,Malut,9,
8200-03-0102,Halmahera Timur 2,Halmahera Timur 2,DPRDII,82,Malut,11,
8200-03-0201,Halmahera Tengah 1,Halmahera Tengah 1,DPRDII,82,Malut,10,
8200-03-0202,Halmahera Tengah 2,Halmahera Tengah 2,DPRDII,82,Malut,10,
8200-03-0301,Kota Tidore Kepulauan 1,Kota Tidore Kepulauan 1,DPRDII,82,Malut,7,
8200-03-0302,Kota Tidore Kepulauan 2,Kota Tidore Kepulauan 2,DPRDII,82,Malut,8,
8200-03-0303,Kota Tidore Kepulauan 3,Kota Tidore Kepulauan 3,DPRDII,82,Malut,10,
8200-04-0101,Halmahera Selatan 1,Halmahera Selatan 1,DPRDII,82,Malut,6,
8200-04-0102,Halmahera Selatan 2,Halmahera Selatan 2,DPRDII,82,Malut,7,
8200-04-0103,Halmahera Selatan 3,Halmahera Selatan 3,DPRDII,82,Malut,7,
8200-04-0104,Halmahera Selatan 4,Halmahera Selatan 4,DPRDII,82,Malut,5,
8200-04-0105,Halmahera Selatan 5,Halmahera Selatan 5,DPRDII,82,Malut,5,
8200-05-0101,Kepulauan Sula 1,Kepulauan Sula 1,DPRDII,82,Malut,9,
8200-05-0102,Kepulauan Sula 2,Kepulauan Sula 2,DPRDII,82,Malut,9,
8200-05-0103,Kepulauan Sula 3,Kepulauan Sula 3,DPRDII,82,Malut,7,
9100-01-0101,Jayapura 1,Jayapura 1,DPRDII,91,Papua,12,
9100-01-0102,Jayapura 2,Jayapura 2,DPRDII,91,Papua,4,
9100-01-0103,Jayapura 3,Jayapura 3,DPRDII,91,Papua,4,
9100-01-0104,Jayapura 4,Jayapura 4,DPRDII,91,Papua,5,
9100-01-0201,Sarmi 1,Sarmi 1,DPRDII,91,Papua,7,
9100-01-0202,Sarmi 2,Sarmi 2,DPRDII,91,Papua,7,
9100-01-0203,Sarmi 3,Sarmi 3,DPRDII,91,Papua,6,
9100-01-0301,Keerom 1,Keerom 1,DPRDII,91,Papua,5,
9100-01-0302,Keerom 2,Keerom 2,DPRDII,91,Papua,9,
9100-01-0303,Keerom 3,Keerom 3,DPRDII,91,Papua,6,
9100-01-0401,Kota Jayapura 1,Kota Jayapura 1,DPRDII,91,Papua,10,
9100-01-0402,Kota Jayapura 2,Kota Jayapura 2,DPRDII,91,Papua,10,
9100-01-0403,Kota Jayapura 3,Kota Jayapura 3,DPRDII,91,Papua,12,
9100-01-0404,Kota Jayapura 4,Kota Jayapura 4,DPRDII,91,Papua,8,
9100-02-0101,Biak Numfor 1,Biak Numfor 1,DPRDII,91,Papua,8,
9100-02-0102,Biak Numfor 2,Biak Numfor 2,DPRDII,91,Papua,6,
9100-02-0103,Biak Numfor 3,Biak Numfor 3,DPRDII,91,Papua,5,
9100-02-0104,Biak Numfor 4,Biak Numfor 4,DPRDII,91,Papua,3,
9100-02-0105,Biak Numfor 5,Biak Numfor 5,DPRDII,91,Papua,3,
9100-02-0201,Waropen 1,Waropen 1,DPRDII,91,Papua,10,
9100-02-0202,Waropen 2,Waropen 2,DPRDII,91,Papua,10,
9100-02-0301,Supiori 1,Supiori 1,DPRDII,91,Papua,7,
9100-02-0302,Supiori 2,Supiori 2,DPRDII,91,Papua,9,
9100-02-0303,Supiori 3,Supiori 3,DPRDII,91,Papua,4,
9100-02-0401,Mamberamo Raya 1,Mamberamo Raya 1,DPRDII,91,Papua,8,
9100-02-0402,Mamberamo Raya 2,Mamberamo Raya 2,DPRDII,91,Papua,6,
9100-02-0403,Mamberamo Raya 3,Mamberamo Raya 3,DPRDII,91,Papua,6,
9100-02-0501,Kepulauan Yapen 1,Kepulauan Yapen 1,DPRDII,91,Papua,7,
9100-02-0502,Kepulauan Yapen 2,Kepulauan Yapen 2,DPRDII,91,Papua,6,
9100-02-0503,Kepulauan Yapen 3,Kepulauan Yapen 3,DPRDII,91,Papua,5,
9100-02-0504,Kepulauan Yapen 4,Kepulauan Yapen 4,DPRDII,91,Papua,7,
9100-03-0101,Nabire 1,Nabire 1,DPRDII,91,Papua,9,
9100-03-0102,Nabire 2,Nabire 2,DPRDII,91,Papua,7,
9100-03-0103,Nabire 3,Nabire 3,DPRDII,91,Papua,4,
9100-03-0104,Nabire 4,Nabire 4,DPRDII,91,Papua,5,
9100-03-0201,Paniai 1,Paniai 1,DPRDII,91,Papua,9,
9100-03-0202,Paniai 2,Paniai 2,DPRDII,91,Papua,10,
9100-03-0203,Paniai 3,Paniai 3,DPRDII,91,Papua,6,
9100-03-0301,Mimika 1,Mimika 1,DPRDII,91,Papua,9,
9100-03-0302,Mimika 2,Mimika 2,DPRDII,91,Papua,7,
9100-03-0303,Mimika 3,Mimika 3,DPRDII,91,Papua,10,
9100-03-0304,Mimika 4,Mimika 4,DPRDII,91,Papua,3,
9100-03-0305,Mimika 5,Mimika 5,DPRDII,91,Papua,6,
9100-03-0401,Dogiyai 1,Dogiyai 1,DPRDII,91,Papua,9,
9100-03-0402,Dogiyai 2,Dogiyai 2,DPRDII,91,Papua,5,
9100-03-0403,Dogiyai 3,Dogiyai 3,DPRDII,91,Papua,6,
9100-03-0501,Intan Jaya 1,Intan Jaya 1,DPRDII,91,Papua,10,
9100-03-0502,Intan Jaya 2,Intan Jaya 2,DPRDII,91,Papua,10,
9100-03-0601,Deiyai 1,Deiyai 1,DPRDII,91,Papua,11,
9100-03-0602,Deiyai 2,Deiyai 2,DPRDII,91,Papua,9,
9100-04-0101,Puncak Jaya 1,Puncak Jaya 1,DPRDII,91,Papua,10,
9100-04-0102,Puncak Jaya 2,Puncak Jaya 2,DPRDII,91,Papua,7,
9100-04-0103,Puncak Jaya 3,Puncak Jaya 3,DPRDII,91,Papua,6,
9100-04-0104,Puncak Jaya 4,Puncak Jaya 4,DPRDII,91,Papua,7,
9100-04-0201,Tolikara 1,Tolikara 1,DPRDII,91,Papua,9,
9100-04-0202,Tolikara 2,Tolikara 2,DPRDII,91,Papua,9,
9100-04-0203,Tolikara 3,Tolikara 3,DPRDII,91,Papua,7,
9100-04-0204,Tolikara 4,Tolikara 4,DPRDII,91,Papua,5,
9100-04-0301,Puncak 1,Puncak 1,DPRDII,91,Papua,10,
9100-04-0302,Puncak 2,Puncak 2,DPRDII,91,Papua,5,
9100-04-0303,Puncak 3,Puncak 3,DPRDII,91,Papua,10,
9100-05-0101,Pegunungan Bintang 1,Pegunungan Bintang 1,DPRDII,91,Papua,9,
9100-05-0102,Pegunungan Bintang 2,Pegunungan Bintang 2,DPRDII,91,Papua,7,
9100-05-0103,Pegunungan Bintang 3,Pegunungan Bintang 3,DPRDII,91,Papua,9,
9100-05-0201,Yahukimo 1,Yahukimo 1,DPRDII,91,Papua,6,
9100-05-0202,Yahukimo 2,Yahukimo 2,DPRDII,91,Papua,6,
9100-05-0203,Yahukimo 3,Yahukimo 3,DPRDII,91,Papua,7,
9100-05-0204,Yahukimo 4,Yahukimo 4,DPRDII,91,Papua,5,
9100-05-0205,Yahukimo 5,Yahukimo 5,DPRDII,91,Papua,6,
9100-05-0206,Yahukimo 6,Yahukimo 6,DPRDII,91,Papua,5,
9100-05-0301,Yalimo 1,Yalimo 1,DPRDII,91,Papua,10,
9100-05-0302,Yalimo 2,Yalimo 2,DPRDII,91,Papua,10,
9100-06-0101,Jayawijaya 1,Jayawijaya 1,DPRDII,91,Papua,11,
9100-06-0102,Jayawijaya 2,Jayawijaya 2,DPRDII,91,Papua,6,
9100-06-0103,Jayawijaya 3,Jayawijaya 3,DPRDII,91,Papua,7,
9100-06-0104,Jayawijaya 4,Jayawijaya 4,DPRDII,91,Papua,6,
9100-06-0201,Mamberamo Tengah 1,Mamberamo Tengah 1,DPRDII,91,Papua,7,
9100-06-0202,Mamberamo Tengah 2,Mamberamo Tengah 2,DPRDII,91,Papua,7,
9100-06-0203,Mamberamo Tengah 3,Mamberamo Tengah 3,DPRDII,91,Papua,6,
9100-06-0301,Lanny Jaya 1,Lanny Jaya 1,DPRDII,91,Papua,7,
9100-06-0302,Lanny Jaya 2,Lanny Jaya 2,DPRDII,91,Papua,9,
9100-06-0303,Lanny Jaya 3,Lanny Jaya 3,DPRDII,91,Papua,9,
9100-06-0401,Nduga 1,Nduga 1,DPRDII,91,Papua,8,
9100-06-0402,Nduga 2,Nduga 2,DPRDII,91,Papua,10,
9100-06-0403,Nduga 3,Nduga 3,DPRDII,91,Papua,7,
9100-07-0101,Merauke 1,Merauke 1,DPRDII,91,Papua,11,
9100-07-0102,Merauke 2,Merauke 2,DPRDII,91,Papua,6,
9100-07-0103,Merauke 3,Merauke 3,DPRDII,91,Papua,8,
9100-07-0104,Merauke 4,Merauke 4,DPRDII,91,Papua,5,
9100-07-0201,Boven Digul 1,Boven Digul 1,DPRDII,91,Papua,11,
9100-07-0202,Boven Digul 2,Boven Digul 2,DPRDII,91,Papua,9,
9100-07-0301,Mappi 1,Mappi 1,DPRDII,91,Papua,12,
9100-07-0302,Mappi 2,Mappi 2,DPRDII,91,Papua,8,
9100-07-0303,Mappi 3,Mappi 3,DPRDII,91,Papua,5,
9100-07-0401,Asmat 1,Asmat 1,DPRDII,91,Papua,7,
9100-07-0402,Asmat 2,Asmat 2,DPRDII,91,Papua,7,
9100-07-0403,Asmat 3,Asmat 3,DPRDII,91,Papua,11,
9200-01-0101,Manokwari 1,Manokwari 1,DPRDII,92,Pabar,12,
9200-01-0102,Manokwari 2,Manokwari 2,DPRDII,92,Pabar,4,
9200-01-0103,Manokwari 3,Manokwari 3,DPRDII,92,Pabar,6,
9200-01-0104,Manokwari 4,Manokwari 4,DPRDII,92,Pabar,4,
9200-01-0105,Manokwari 5,Manokwari 5,DPRDII,92,Pabar,4,
9200-02-0101,Kota Sorong 1,Kota Sorong 1,DPRDII,92,Pabar,7,
9200-02-0102,Kota Sorong 2,Kota Sorong 2,DPRDII,92,Pabar,12,
9200-02-0103,Kota Sorong 3,Kota Sorong 3,DPRDII,92,Pabar,11,
9200-03-0101,Sorong 1,Sorong 1,DPRDII,92,Pabar,10,
9200-03-0102,Sorong 2,Sorong 2,DPRDII,92,Pabar,3,
9200-03-0103,Sorong 3,Sorong 3,DPRDII,92,Pabar,4,
9200-03-0104,Sorong 4,Sorong 4,DPRDII,92,Pabar,8,
9200-03-0201,Raja Ampat 1,Raja Ampat 1,DPRDII,92,Pabar,5,
9200-03-0202,Raja Ampat 2,Raja Ampat 2,DPRDII,92,Pabar,3,
9200-03-0203,Raja Ampat 3,Raja Ampat 3,DPRDII,92,Pabar,12,
9200-04-0101,Sorong Selatan 1,Sorong Selatan 1,DPRDII,92,Pabar,3,
9200-04-0102,Sorong Selatan 2,Sorong Selatan 2,DPRDII,92,Pabar,3,
9200-04-0103,Sorong Selatan 3,Sorong Selatan 3,DPRDII,92,Pabar,7,
9200-04-0104,Sorong Selatan 4,Sorong Selatan 4,DPRDII,92,Pabar,7,
9200-04-0201,Maybrat 1,Maybrat 1,DPRDII,92,Pabar,4,
9200-04-0202,Maybrat 2,Maybrat 2,DPRDII,92,Pabar,6,
9200-04-0203,Maybrat 3,Maybrat 3,DPRDII,92,Pabar,6,
9200-04-0204,Maybrat 4,Maybrat 4,DPRDII,92,Pabar,4,
9200-04-0301,Tambrauw 1,Tambrauw 1,DPRDII,92,Pabar,11,
9200-04-0302,Tambrauw 2,Tambrauw 2,DPRDII,92,Pabar,9,
9200-05-0101,Fak Fak 1,Fak Fak 1,DPRDII,92,Pabar,11,
9200-05-0102,Fak Fak 2,Fak Fak 2,DPRDII,92,Pabar,5,
9200-05-0103,Fak Fak 3,Fak Fak 3,DPRDII,92,Pabar,4,
9200-05-0201,Teluk Bintuni 1,Teluk Bintuni 1,DPRDII,92,Pabar,5,
9200-05-0202,Teluk Bintuni 2,Teluk Bintuni 2,DPRDII,92,Pabar,5,
9200-05-0203,Teluk Bintuni 3,Teluk Bintuni 3,DPRDII,92,Pabar,10,
9200-05-0301,Teluk Wondama 1,Teluk Wondama 1,DPRDII,92,Pabar,10,
9200-05-0302,Teluk Wondama 2,Teluk Wondama 2,DPRDII,92,Pabar,4,
9200-05-0303,Teluk Wondama 3,Teluk Wondama 3,DPRDII,92,Pabar,6,
9200-05-0401,Kaimana 1,Kaimana 1,DPRDII,92,Pabar,6,
9200-05-0402,Kaimana 2,Kaimana 2,DPRDII,92,Pabar,7,
9200-05-0403,Kaimana 3,Kaimana 3,DPRDII,92,Pabar,4,
9200-05-0404,Kaimana 4,Kaimana 4,DPRDII,92,Pabar,3,
