id,region_id,region_name,name,pemilih,pengguna_hak_pilih,perolehan_suara,suara_sah,suara_tidak_sah,total_suara,link,resource
118,8,KABUPATEN ASAHAN,TELUK DALAM,12.633,7.704,[1] 4.652 [2] 2.941,7.593,111,7.704,https://pilkada2015.kpu.go.id/asahankab/teluk_dalam,https://pilkada2015.kpu.go.id/asahankab
119,8,KABUPATEN ASAHAN,TINGGI RAJA,13.454,9.924,[1] 2.268 [2] 7.534,9.802,122,9.924,https://pilkada2015.kpu.go.id/asahankab/tinggi_raja,https://pilkada2015.kpu.go.id/asahankab
120,9,KABUPATEN ASMAT,AGATS,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/agats,https://pilkada2015.kpu.go.id/asmatkab
121,9,KABUPATEN ASMAT,AKAT,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/akat,https://pilkada2015.kpu.go.id/asmatkab
122,9,KABUPATEN ASMAT,ATSJ,5.166,4.248,[1] 151 [2] 2.877 [3] 251 [4] 890,4.169,79,4.248,https://pilkada2015.kpu.go.id/asmatkab/atsj,https://pilkada2015.kpu.go.id/asmatkab
123,9,KABUPATEN ASMAT,AYIP,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/ayip,https://pilkada2015.kpu.go.id/asmatkab
124,9,KABUPATEN ASMAT,BETCBAMU,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/betcbamu,https://pilkada2015.kpu.go.id/asmatkab
125,9,KABUPATEN ASMAT,DER KOUMUR,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/der_koumur,https://pilkada2015.kpu.go.id/asmatkab
126,9,KABUPATEN ASMAT,FAYIT,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/fayit,https://pilkada2015.kpu.go.id/asmatkab
127,9,KABUPATEN ASMAT,JETSY,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/jetsy,https://pilkada2015.kpu.go.id/asmatkab
128,9,KABUPATEN ASMAT,JOERAT,2.352,2.344,[1] 8 [2] 491 [3] 8 [4] 1.804,2.311,33,2.344,https://pilkada2015.kpu.go.id/asmatkab/joerat,https://pilkada2015.kpu.go.id/asmatkab
129,9,KABUPATEN ASMAT,KOLF BRAZA,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/kolf_braza,https://pilkada2015.kpu.go.id/asmatkab
130,9,KABUPATEN ASMAT,KOPAY,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/kopay,https://pilkada2015.kpu.go.id/asmatkab
131,9,KABUPATEN ASMAT,PANTAI KASUARI,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/pantai_kasuari,https://pilkada2015.kpu.go.id/asmatkab
132,9,KABUPATEN ASMAT,PULAU TIGA,2.097,2.097,[1] 6 [2] 131 [3] 65 [4] 1.895,2.097,0,2.097,https://pilkada2015.kpu.go.id/asmatkab/pulau_tiga,https://pilkada2015.kpu.go.id/asmatkab
133,9,KABUPATEN ASMAT,SAFAN,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/safan,https://pilkada2015.kpu.go.id/asmatkab
134,9,KABUPATEN ASMAT,SAWA ERMA,4.23,3.92,[1] 19 [2] 867 [3] 42 [4] 2.932,3.86,60,3.92,https://pilkada2015.kpu.go.id/asmatkab/sawa_erma,https://pilkada2015.kpu.go.id/asmatkab
135,9,KABUPATEN ASMAT,SIRETS,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/sirets,https://pilkada2015.kpu.go.id/asmatkab
136,9,KABUPATEN ASMAT,SUATOR,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/suator,https://pilkada2015.kpu.go.id/asmatkab
137,9,KABUPATEN ASMAT,SURU-SURU,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/suru-suru,https://pilkada2015.kpu.go.id/asmatkab
138,9,KABUPATEN ASMAT,UNIR SIRAU,,,,,,,https://pilkada2015.kpu.go.id/asmatkab/unir_sirau,https://pilkada2015.kpu.go.id/asmatkab
139,10,KABUPATEN BADUNG,ABIANSEMAL,70.073,58.355,[1] 36.225 [2] 19.462,56.949,1.29,58.239,https://pilkada2015.kpu.go.id/badungkab/abiansemal,https://pilkada2015.kpu.go.id/badungkab
140,10,KABUPATEN BADUNG,KUTA,36.534,16.599,[1] 9.024 [2] 7.061,16.085,514,16.599,https://pilkada2015.kpu.go.id/badungkab/kuta,https://pilkada2015.kpu.go.id/badungkab
141,10,KABUPATEN BADUNG,KUTA SELATAN,75.128,37.093,[1] 26.781 [2] 10.264,36.775,597,37.382,https://pilkada2015.kpu.go.id/badungkab/kuta_selatan,https://pilkada2015.kpu.go.id/badungkab
142,10,KABUPATEN BADUNG,KUTA UTARA,57.173,38.432,[1] 15.492 [2] 21.963,38.019,854,38.873,https://pilkada2015.kpu.go.id/badungkab/kuta_utara,https://pilkada2015.kpu.go.id/badungkab
143,10,KABUPATEN BADUNG,MENGWI,90.048,73.626,[1] 40.897 [2] 32.579,72.664,1.499,74.163,https://pilkada2015.kpu.go.id/badungkab/mengwi,https://pilkada2015.kpu.go.id/badungkab
144,10,KABUPATEN BADUNG,PETANG,23.986,20.225,[1] 15.311 [2] 4.029,19.836,389,20.225,https://pilkada2015.kpu.go.id/badungkab/petang,https://pilkada2015.kpu.go.id/badungkab
145,11,KABUPATEN BALANGAN,AWAYAN,9.621,7.688,[1] 2.817 [2] 2.021 [3] 1.091 [4] 957,6.89,778,7.668,https://pilkada2015.kpu.go.id/balangankab/awayan,https://pilkada2015.kpu.go.id/balangankab
146,11,KABUPATEN BALANGAN,BATU MANDI,12.898,10.457,[1] 4.000 [2] 2.703 [3] 1.340 [4] 1.233,9.265,1.161,10.426,https://pilkada2015.kpu.go.id/balangankab/batu_mandi,https://pilkada2015.kpu.go.id/balangankab
147,11,KABUPATEN BALANGAN,HALONG,15.574,8.9,[1] 3.048 [2] 2.478 [3] 1.190 [4] 1.429,8.145,784,8.84,https://pilkada2015.kpu.go.id/balangankab/halong,https://pilkada2015.kpu.go.id/balangankab
148,11,KABUPATEN BALANGAN,JUAI,11.642,8.546,[1] 3.088 [2] 1.631 [3] 1.482 [4] 1.831,8.032,832,8.864,https://pilkada2015.kpu.go.id/balangankab/juai,https://pilkada2015.kpu.go.id/balangankab
149,11,KABUPATEN BALANGAN,LAMPIHONG,12.744,10.048,[1] 3.699 [2] 2.495 [3] 1.542 [4] 914,8.883,1.164,10.048,https://pilkada2015.kpu.go.id/balangankab/lampihong,https://pilkada2015.kpu.go.id/balangankab
150,11,KABUPATEN BALANGAN,PARINGIN,11.618,9.172,[1] 3.662 [2] 1.775 [3] 1.400 [4] 1.458,8.193,953,9.146,https://pilkada2015.kpu.go.id/balangankab/paringin,https://pilkada2015.kpu.go.id/balangankab
151,11,KABUPATEN BALANGAN,PARINGIN SELATAN,9.132,7.237,[1] 3.357 [2] 1.398 [3] 1.110 [4] 681,6.54,691,7.237,https://pilkada2015.kpu.go.id/balangankab/paringin_selatan,https://pilkada2015.kpu.go.id/balangankab
152,11,KABUPATEN BALANGAN,TEBING TINGGI,4.687,3.662,[1] 1.260 [2] 1.030 [3] 442 [4] 591,3.323,336,3.659,https://pilkada2015.kpu.go.id/balangankab/tebing_tinggi,https://pilkada2015.kpu.go.id/balangankab
153,12,KABUPATEN BANDUNG,ARJASARI,71.749,46.318,[1] 7.745 [2] 32.958 [3] 4.441,45.144,1.174,46.318,https://pilkada2015.kpu.go.id/bandungkab/arjasari,https://pilkada2015.kpu.go.id/bandungkab
154,12,KABUPATEN BANDUNG,BALEENDAH,177.764,100.657,[1] 20.658 [2] 61.905 [3] 14.714,97.277,3.38,100.657,https://pilkada2015.kpu.go.id/bandungkab/baleendah,https://pilkada2015.kpu.go.id/bandungkab
155,12,KABUPATEN BANDUNG,BANJARAN,86.345,59.152,[1] 11.669 [2] 37.384 [3] 8.349,57.402,1.75,59.152,https://pilkada2015.kpu.go.id/bandungkab/banjaran,https://pilkada2015.kpu.go.id/bandungkab
156,12,KABUPATEN BANDUNG,BOJONGSOANG,73.614,44.158,[1] 9.888 [2] 25.564 [3] 6.772,42.224,1.53,43.754,https://pilkada2015.kpu.go.id/bandungkab/bojongsoang,https://pilkada2015.kpu.go.id/bandungkab
157,12,KABUPATEN BANDUNG,CANGKUANG,56.22,35.02,[1] 7.617 [2] 22.255 [3] 4.134,34.006,1.014,35.02,https://pilkada2015.kpu.go.id/bandungkab/cangkuang,https://pilkada2015.kpu.go.id/bandungkab
158,12,KABUPATEN BANDUNG,CICALENGKA,86.096,51.209,[1] 11.833 [2] 32.429 [3] 5.298,49.56,1.649,51.209,https://pilkada2015.kpu.go.id/bandungkab/cicalengka,https://pilkada2015.kpu.go.id/bandungkab
159,12,KABUPATEN BANDUNG,CIKANCUNG,65.189,41.55,[1] 7.238 [2] 29.297 [3] 3.533,39.188,1.571,40.447,https://pilkada2015.kpu.go.id/bandungkab/cikancung,https://pilkada2015.kpu.go.id/bandungkab
160,12,KABUPATEN BANDUNG,CILENGKRANG,34.598,22.995,[1] 2.970 [2] 16.955 [3] 2.452,22.377,618,22.995,https://pilkada2015.kpu.go.id/bandungkab/cilengkrang,https://pilkada2015.kpu.go.id/bandungkab
161,12,KABUPATEN BANDUNG,CILEUNYI,119.983,66.451,[1] 15.874 [2] 38.684 [3] 9.188,63.746,2.705,66.451,https://pilkada2015.kpu.go.id/bandungkab/cileunyi,https://pilkada2015.kpu.go.id/bandungkab
162,12,KABUPATEN BANDUNG,CIMAUNG,59.707,39.312,[1] 6.624 [2] 27.723 [3] 4.160,38.507,805,39.312,https://pilkada2015.kpu.go.id/bandungkab/cimaung,https://pilkada2015.kpu.go.id/bandungkab
163,12,KABUPATEN BANDUNG,CIMENYAN,82.782,47.795,[1] 10.246 [2] 29.217 [3] 6.648,46.111,1.684,47.795,https://pilkada2015.kpu.go.id/bandungkab/cimenyan,https://pilkada2015.kpu.go.id/bandungkab
164,12,KABUPATEN BANDUNG,CIPARAY,127.373,78.231,[1] 15.560 [2] 52.005 [3] 8.394,75.959,2.272,78.231,https://pilkada2015.kpu.go.id/bandungkab/ciparay,https://pilkada2015.kpu.go.id/bandungkab
165,12,KABUPATEN BANDUNG,CIWIDEY,59.683,41.459,[1] 9.875 [2] 27.092 [3] 3.494,40.461,998,41.459,https://pilkada2015.kpu.go.id/bandungkab/ciwidey,https://pilkada2015.kpu.go.id/bandungkab
166,12,KABUPATEN BANDUNG,DAYEUHKOLOT,83.948,44.669,[1] 12.808 [2] 23.630 [3] 6.226,42.664,1.596,44.26,https://pilkada2015.kpu.go.id/bandungkab/dayeuhkolot,https://pilkada2015.kpu.go.id/bandungkab
167,12,KABUPATEN BANDUNG,IBUN,59.151,43.728,[1] 7.500 [2] 29.779 [3] 4.188,42.146,1.578,43.728,https://pilkada2015.kpu.go.id/bandungkab/ibun,https://pilkada2015.kpu.go.id/bandungkab
168,12,KABUPATEN BANDUNG,KATAPANG,86.983,52.39,[1] 15.580 [2] 30.797 [3] 4.607,50.984,1.406,52.39,https://pilkada2015.kpu.go.id/bandungkab/katapang,https://pilkada2015.kpu.go.id/bandungkab
169,12,KABUPATEN BANDUNG,KERTASARI,48.892,37.105,[1] 10.569 [2] 24.567 [3] 1.521,36.657,448,37.105,https://pilkada2015.kpu.go.id/bandungkab/kertasari,https://pilkada2015.kpu.go.id/bandungkab
170,12,KABUPATEN BANDUNG,KUTAWARINGIN,71.607,49.941,[1] 15.843 [2] 29.975 [3] 2.952,49.026,914,49.941,https://pilkada2015.kpu.go.id/bandungkab/kutawaringin,https://pilkada2015.kpu.go.id/bandungkab
171,12,KABUPATEN BANDUNG,MAJALAYA,112.744,78.797,[1] 18.773 [2] 47.688 [3] 8.532,74.993,3.804,78.797,https://pilkada2015.kpu.go.id/bandungkab/majalaya,https://pilkada2015.kpu.go.id/bandungkab
172,12,KABUPATEN BANDUNG,MARGAASIH,111.768,61.954,[1] 36.574 [2] 18.782 [3] 4.468,60.491,1.463,61.954,https://pilkada2015.kpu.go.id/bandungkab/margaasih,https://pilkada2015.kpu.go.id/bandungkab
173,12,KABUPATEN BANDUNG,MARGAHAYU,86.807,50.022,[1] 19.222 [2] 24.006 [3] 5.210,48.438,1.584,50.022,https://pilkada2015.kpu.go.id/bandungkab/margahayu,https://pilkada2015.kpu.go.id/bandungkab
174,12,KABUPATEN BANDUNG,NAGREG,37.805,24.636,[1] 4.635 [2] 16.833 [3] 2.559,24.027,609,24.636,https://pilkada2015.kpu.go.id/bandungkab/nagreg,https://pilkada2015.kpu.go.id/bandungkab
175,12,KABUPATEN BANDUNG,PACET,84.108,49.011,[1] 13.846 [2] 32.237 [3] 2.118,48.201,810,49.011,https://pilkada2015.kpu.go.id/bandungkab/pacet,https://pilkada2015.kpu.go.id/bandungkab
176,12,KABUPATEN BANDUNG,PAMEUNGPEUK,54.699,36.768,[1] 6.192 [2] 23.796 [3] 5.510,35.498,1.27,36.768,https://pilkada2015.kpu.go.id/bandungkab/pameungpeuk,https://pilkada2015.kpu.go.id/bandungkab
177,12,KABUPATEN BANDUNG,PANGALENGAN,104.283,74.685,[1] 15.874 [2] 51.129 [3] 6.283,73.286,1.399,74.685,https://pilkada2015.kpu.go.id/bandungkab/pangalengan,https://pilkada2015.kpu.go.id/bandungkab
178,12,KABUPATEN BANDUNG,PASEH,96.93,59.608,[1] 10.778 [2] 39.770 [3] 6.759,57.307,2.301,59.608,https://pilkada2015.kpu.go.id/bandungkab/paseh,https://pilkada2015.kpu.go.id/bandungkab
179,12,KABUPATEN BANDUNG,PASIRJAMBU,61.179,44.787,[1] 10.094 [2] 29.705 [3] 3.975,43.774,1.013,44.787,https://pilkada2015.kpu.go.id/bandungkab/pasirjambu,https://pilkada2015.kpu.go.id/bandungkab
180,12,KABUPATEN BANDUNG,RANCABALI,37.88,27.769,[1] 4.602 [2] 20.637 [3] 2.058,27.297,472,27.769,https://pilkada2015.kpu.go.id/bandungkab/rancabali,https://pilkada2015.kpu.go.id/bandungkab
181,12,KABUPATEN BANDUNG,RANCAEKEK,129.782,70.216,[1] 17.028 [2] 43.766 [3] 6.780,67.574,3.296,70.216,https://pilkada2015.kpu.go.id/bandungkab/rancaekek,https://pilkada2015.kpu.go.id/bandungkab
182,12,KABUPATEN BANDUNG,SOLOKANJERUK,58.972,43.848,[1] 8.903 [2] 27.174 [3] 4.747,42.346,1.502,43.848,https://pilkada2015.kpu.go.id/bandungkab/solokanjeruk,https://pilkada2015.kpu.go.id/bandungkab
183,12,KABUPATEN BANDUNG,SOREANG,78.212,55.114,[1] 14.688 [2] 34.488 [3] 4.588,53.756,1.363,55.119,https://pilkada2015.kpu.go.id/bandungkab/soreang,https://pilkada2015.kpu.go.id/bandungkab
184,13,KABUPATEN BANGGAI,BALANTAK,4.151,3.257,[1] 1.092 [2] 830 [3] 1.274,3.196,61,3.257,https://pilkada2015.kpu.go.id/banggaikab/balantak,https://pilkada2015.kpu.go.id/banggaikab
185,13,KABUPATEN BANGGAI,BALANTAK SELATAN,4.012,2.926,[1] 926 [2] 869 [3] 1.097,2.892,34,2.926,https://pilkada2015.kpu.go.id/banggaikab/balantak_selatan,https://pilkada2015.kpu.go.id/banggaikab
186,13,KABUPATEN BANGGAI,BALANTAK UTARA,3.093,2.476,[1] 848 [2] 779 [3] 820,2.447,29,2.476,https://pilkada2015.kpu.go.id/banggaikab/balantak_utara,https://pilkada2015.kpu.go.id/banggaikab
187,13,KABUPATEN BANGGAI,BATUI,12.42,8.89,[1] 1.495 [2] 2.169 [3] 5.097,8.448,120,8.572,https://pilkada2015.kpu.go.id/banggaikab/batui,https://pilkada2015.kpu.go.id/banggaikab
188,13,KABUPATEN BANGGAI,BATUI SELATAN,10.253,7.548,[1] 1.112 [2] 2.126 [3] 4.170,7.408,140,7.548,https://pilkada2015.kpu.go.id/banggaikab/batui_selatan,https://pilkada2015.kpu.go.id/banggaikab
189,13,KABUPATEN BANGGAI,BUALEMO,13.532,9.952,[1] 3.574 [2] 2.746 [3] 3.447,9.765,187,9.952,https://pilkada2015.kpu.go.id/banggaikab/bualemo,https://pilkada2015.kpu.go.id/banggaikab
190,13,KABUPATEN BANGGAI,BUNTA,14.789,10.602,[1] 3.296 [2] 4.417 [3] 2.426,10.124,128,10.352,https://pilkada2015.kpu.go.id/banggaikab/bunta,https://pilkada2015.kpu.go.id/banggaikab
191,13,KABUPATEN BANGGAI,KINTOM,7.845,6.223,[1] 1.268 [2] 2.365 [3] 2.531,6.164,59,6.223,https://pilkada2015.kpu.go.id/banggaikab/kintom,https://pilkada2015.kpu.go.id/banggaikab
192,13,KABUPATEN BANGGAI,LAMALA,4.417,3.581,[1] 1.185 [2] 1.247 [3] 1.400,3.832,49,3.881,https://pilkada2015.kpu.go.id/banggaikab/lamala,https://pilkada2015.kpu.go.id/banggaikab
193,13,KABUPATEN BANGGAI,LOBU,2.708,2.148,[1] 769 [2] 929 [3] 438,2.136,12,2.148,https://pilkada2015.kpu.go.id/banggaikab/lobu,https://pilkada2015.kpu.go.id/banggaikab
194,13,KABUPATEN BANGGAI,LUWUK,26.835,16.711,[1] 4.521 [2] 6.004 [3] 5.839,16.364,157,16.521,https://pilkada2015.kpu.go.id/banggaikab/luwuk,https://pilkada2015.kpu.go.id/banggaikab
195,13,KABUPATEN BANGGAI,LUWUK SELATAN,14.306,10.571,[1] 2.416 [2] 4.093 [3] 3.965,10.471,100,10.424,https://pilkada2015.kpu.go.id/banggaikab/luwuk_selatan,https://pilkada2015.kpu.go.id/banggaikab
196,13,KABUPATEN BANGGAI,LUWUK TIMUR,7.891,6.506,[1] 2.077 [2] 2.133 [3] 2.151,6.14,111,6.251,https://pilkada2015.kpu.go.id/banggaikab/luwuk_timur,https://pilkada2015.kpu.go.id/banggaikab
197,13,KABUPATEN BANGGAI,LUWUK UTARA,11.579,8.85,[1] 2.491 [2] 3.015 [3] 3.247,8.753,99,8.852,https://pilkada2015.kpu.go.id/banggaikab/luwuk_utara,https://pilkada2015.kpu.go.id/banggaikab
198,13,KABUPATEN BANGGAI,MANTOH,5.103,3.901,[1] 716 [2] 1.194 [3] 1.908,3.537,81,3.618,https://pilkada2015.kpu.go.id/banggaikab/mantoh,https://pilkada2015.kpu.go.id/banggaikab
199,13,KABUPATEN BANGGAI,MASAMA,8.607,6.758,[1] 2.155 [2] 2.283 [3] 2.148,6.586,172,6.758,https://pilkada2015.kpu.go.id/banggaikab/masama,https://pilkada2015.kpu.go.id/banggaikab
200,13,KABUPATEN BANGGAI,MOILONG,13.886,9.827,[1] 1.465 [2] 3.216 [3] 4.882,9.094,242,9.336,https://pilkada2015.kpu.go.id/banggaikab/moilong,https://pilkada2015.kpu.go.id/banggaikab
201,13,KABUPATEN BANGGAI,NAMBO,6.1,5.001,[1] 1.609 [2] 2.228 [3] 1.103,4.94,56,4.996,https://pilkada2015.kpu.go.id/banggaikab/nambo,https://pilkada2015.kpu.go.id/banggaikab
202,13,KABUPATEN BANGGAI,NUHON,13.642,9.999,[1] 3.178 [2] 3.366 [3] 3.267,9.811,179,9.99,https://pilkada2015.kpu.go.id/banggaikab/nuhon,https://pilkada2015.kpu.go.id/banggaikab
203,13,KABUPATEN BANGGAI,PAGIMANA,17.382,13.049,[1] 5.215 [2] 3.979 [3] 3.945,12.875,164,13.039,https://pilkada2015.kpu.go.id/banggaikab/pagimana,https://pilkada2015.kpu.go.id/banggaikab
204,13,KABUPATEN BANGGAI,SIMPANG RAYA,9.841,7.708,[1] 1.889 [2] 3.483 [3] 2.215,7.587,121,7.708,https://pilkada2015.kpu.go.id/banggaikab/simpang_raya,https://pilkada2015.kpu.go.id/banggaikab
205,13,KABUPATEN BANGGAI,TOILI,25.684,17.182,[1] 5.702 [2] 4.236 [3] 6.763,16.126,464,16.59,https://pilkada2015.kpu.go.id/banggaikab/toili,https://pilkada2015.kpu.go.id/banggaikab
206,13,KABUPATEN BANGGAI,TOILI BARAT,15.555,12.143,[1] 2.768 [2] 3.864 [3] 5.182,11.809,334,12.143,https://pilkada2015.kpu.go.id/banggaikab/toili_barat,https://pilkada2015.kpu.go.id/banggaikab
207,14,KABUPATEN BANGGAI LAUT,BANGGAI,13.347,10.136,[1] 3.309 [2] 2.572 [3] 1.229 [4] 2.858,9.967,125,10.092,https://pilkada2015.kpu.go.id/banggailautkab/banggai,https://pilkada2015.kpu.go.id/banggailautkab
208,14,KABUPATEN BANGGAI LAUT,BANGGAI SELATAN,3.59,3.048,[1] 852 [2] 1.164 [3] 315 [4] 691,3.022,28,3.05,https://pilkada2015.kpu.go.id/banggailautkab/banggai_selatan,https://pilkada2015.kpu.go.id/banggailautkab
209,14,KABUPATEN BANGGAI LAUT,BANGGAI TENGAH,5.21,4.012,[1] 974 [2] 1.553 [3] 335 [4] 1.067,3.929,85,4.014,https://pilkada2015.kpu.go.id/banggailautkab/banggai_tengah,https://pilkada2015.kpu.go.id/banggailautkab
210,14,KABUPATEN BANGGAI LAUT,BANGGAI UTARA,4.295,3.614,[1] 1.046 [2] 857 [3] 521 [4] 1.184,3.608,76,3.684,https://pilkada2015.kpu.go.id/banggailautkab/banggai_utara,https://pilkada2015.kpu.go.id/banggailautkab
211,14,KABUPATEN BANGGAI LAUT,BANGKURUNG,5.637,4.715,[1] 540 [2] 1.122 [3] 1.901 [4] 1.098,4.661,54,4.715,https://pilkada2015.kpu.go.id/banggailautkab/bangkurung,https://pilkada2015.kpu.go.id/banggailautkab
212,14,KABUPATEN BANGGAI LAUT,BOKAN KEPULAUAN,7.691,6.421,[1] 1.897 [2] 1.547 [3] 1.163 [4] 1.734,6.34,79,6.421,https://pilkada2015.kpu.go.id/banggailautkab/bokan_kepulauan,https://pilkada2015.kpu.go.id/banggailautkab
213,14,KABUPATEN BANGGAI LAUT,LABOBO,3.984,3.166,[1] 654 [2] 479 [3] 652 [4] 1.338,3.123,43,3.166,https://pilkada2015.kpu.go.id/banggailautkab/labobo,https://pilkada2015.kpu.go.id/banggailautkab
214,15,KABUPATEN BANGKA BARAT,JEBUS,14.028,10.469,[1] 3.594 [2] 1.630 [3] 4.892,10.116,347,10.469,https://pilkada2015.kpu.go.id/bangkabaratkab/jebus,https://pilkada2015.kpu.go.id/bangkabaratkab
215,15,KABUPATEN BANGKA BARAT,KELAPA,22.796,14.776,[1] 7.389 [2] 3.638 [3] 3.450,14.477,287,14.775,https://pilkada2015.kpu.go.id/bangkabaratkab/kelapa,https://pilkada2015.kpu.go.id/bangkabaratkab
216,15,KABUPATEN BANGKA BARAT,MUNTOK,33.314,21.271,[1] 5.882 [2] 9.665 [3] 5.134,20.681,592,21.273,https://pilkada2015.kpu.go.id/bangkabaratkab/muntok,https://pilkada2015.kpu.go.id/bangkabaratkab
217,15,KABUPATEN BANGKA BARAT,PARITTIGA,20.692,13.828,[1] 4.160 [2] 4.634 [3] 4.731,13.525,303,13.828,https://pilkada2015.kpu.go.id/bangkabaratkab/parittiga,https://pilkada2015.kpu.go.id/bangkabaratkab
218,15,KABUPATEN BANGKA BARAT,SIMPANG TERITIP,18.339,12.576,[1] 3.957 [2] 5.288 [3] 2.890,12.135,333,12.478,https://pilkada2015.kpu.go.id/bangkabaratkab/simpang_teritip,https://pilkada2015.kpu.go.id/bangkabaratkab
219,15,KABUPATEN BANGKA BARAT,TEMPILANG,18.537,11.876,[1] 4.058 [2] 4.435 [3] 3.234,11.693,186,11.877,https://pilkada2015.kpu.go.id/bangkabaratkab/tempilang,https://pilkada2015.kpu.go.id/bangkabaratkab
220,16,KABUPATEN BANGKA SELATAN,AIR GEGAS,31.097,18.864,[1] 6.109 [2] 8.033 [3] 4.411,18.544,306,18.864,https://pilkada2015.kpu.go.id/bangkaselatankab/air_gegas,https://pilkada2015.kpu.go.id/bangkaselatankab
221,16,KABUPATEN BANGKA SELATAN,KEPULAUAN PONGOK,3.194,2.175,[1] 226 [2] 501 [3] 1.424,2.151,24,2.175,https://pilkada2015.kpu.go.id/bangkaselatankab/kepulauan_pongok,https://pilkada2015.kpu.go.id/bangkaselatankab
222,16,KABUPATEN BANGKA SELATAN,LEPAR PONGOK,5.137,3.764,[1] 633 [2] 1.039 [3] 2.040,3.712,52,3.764,https://pilkada2015.kpu.go.id/bangkaselatankab/lepar_pongok,https://pilkada2015.kpu.go.id/bangkaselatankab
223,16,KABUPATEN BANGKA SELATAN,PAYUNG,14.23,9.673,[1] 4.628 [2] 3.271 [3] 1.643,9.542,293,9.835,https://pilkada2015.kpu.go.id/bangkaselatankab/payung,https://pilkada2015.kpu.go.id/bangkaselatankab
224,16,KABUPATEN BANGKA SELATAN,PULAUBESAR,6.953,4.583,[1] 2.015 [2] 1.424 [3] 938,4.377,114,4.499,https://pilkada2015.kpu.go.id/bangkaselatankab/pulaubesar,https://pilkada2015.kpu.go.id/bangkaselatankab
225,16,KABUPATEN BANGKA SELATAN,SIMPANG RIMBA,17.042,9.642,[1] 3.699 [2] 3.659 [3] 2.006,9.364,278,9.642,https://pilkada2015.kpu.go.id/bangkaselatankab/simpang_rimba,https://pilkada2015.kpu.go.id/bangkaselatankab
226,16,KABUPATEN BANGKA SELATAN,TOBOALI,49.48,29.399,[1] 3.886 [2] 8.186 [3] 16.583,28.744,588,29.243,https://pilkada2015.kpu.go.id/bangkaselatankab/toboali,https://pilkada2015.kpu.go.id/bangkaselatankab
227,16,KABUPATEN BANGKA SELATAN,TUKAK SADAI,8.106,5.397,[1] 1.273 [2] 1.525 [3] 2.493,5.291,106,5.397,https://pilkada2015.kpu.go.id/bangkaselatankab/tukak_sadai,https://pilkada2015.kpu.go.id/bangkaselatankab
228,17,KABUPATEN BANGKA TENGAH,KOBA,25.187,16.415,[1] 8.288 [2] 7.784,16.072,343,16.415,https://pilkada2015.kpu.go.id/bangkatengahkab/koba,https://pilkada2015.kpu.go.id/bangkatengahkab
229,17,KABUPATEN BANGKA TENGAH,LUBUK BESAR,17.45,11.342,[1] 5.230 [2] 5.894,11.124,218,11.342,https://pilkada2015.kpu.go.id/bangkatengahkab/lubuk_besar,https://pilkada2015.kpu.go.id/bangkatengahkab
230,17,KABUPATEN BANGKA TENGAH,NAMANG,10.849,7.146,[1] 2.724 [2] 4.218,6.942,204,7.146,https://pilkada2015.kpu.go.id/bangkatengahkab/namang,https://pilkada2015.kpu.go.id/bangkatengahkab
231,17,KABUPATEN BANGKA TENGAH,PANGKALAN BARU,26.433,16.302,[1] 4.641 [2] 11.227,15.868,434,16.302,https://pilkada2015.kpu.go.id/bangkatengahkab/pangkalan_baru,https://pilkada2015.kpu.go.id/bangkatengahkab
232,17,KABUPATEN BANGKA TENGAH,SIMPANG KATIS,16.406,10.518,[1] 3.999 [2] 6.120,10.119,399,10.518,https://pilkada2015.kpu.go.id/bangkatengahkab/simpang_katis,https://pilkada2015.kpu.go.id/bangkatengahkab
233,17,KABUPATEN BANGKA TENGAH,SUNGAI SELAN,21.699,14.562,[1] 6.988 [2] 7.177,14.165,397,14.562,https://pilkada2015.kpu.go.id/bangkatengahkab/sungai_selan,https://pilkada2015.kpu.go.id/bangkatengahkab
234,18,KABUPATEN BANGLI,BANGLI,39.552,30.301,[1] 12.416 [2] 16.746,29.262,740,30.002,https://pilkada2015.kpu.go.id/banglikab/bangli,https://pilkada2015.kpu.go.id/banglikab
235,18,KABUPATEN BANGLI,KINTAMANI,76.532,53.816,[1] 39.906 [2] 12.792,52.697,1.119,53.919,https://pilkada2015.kpu.go.id/banglikab/kintamani,https://pilkada2015.kpu.go.id/banglikab
236,18,KABUPATEN BANGLI,SUSUT,37.04,27.529,[1] 12.403 [2] 14.368,26.772,757,27.529,https://pilkada2015.kpu.go.id/banglikab/susut,https://pilkada2015.kpu.go.id/banglikab
