id,entity_type,entity_id,sub_districts_id,voice,description
5150,Candidate,21,17,661,Penghitungan Sah
5151,Candidate,21,18,422,Penghitungan Sah
5152,Candidate,21,19,271,Penghitungan Sah
5153,Candidate,21,20,98,Penghitungan Sah
5154,Candidate,21,21,121,Penghitungan Sah
5155,Candidate,21,22,394,Penghitungan Sah
5156,Candidate,21,23,225,Penghitungan Sah
5157,Candidate,21,24,321,Penghitungan Sah
5158,Candidate,21,25,214,Penghitungan Sah
5159,Candidate,21,26,149,Penghitungan Sah
5160,Candidate,21,27,253,Penghitungan Sah
5161,Candidate,21,28,171,Penghitungan Sah
5162,Candidate,21,29,121,Penghitungan Sah
5163,Candidate,21,30,232,Penghitungan Sah
5164,Candidate,21,31,1241,Penghitungan Sah
5165,Candidate,22,1,198,Penghitungan Sah
5166,Candidate,22,2,232,Penghitungan Sah
5167,Candidate,22,3,79,Penghitungan Sah
5168,Candidate,22,4,123,Penghitungan Sah
5169,Candidate,22,5,141,Penghitungan Sah
5170,Candidate,22,6,188,Penghitungan Sah
5171,Candidate,22,7,324,Penghitungan Sah
5172,Candidate,22,8,254,Penghitungan Sah
5173,Candidate,22,9,561,Penghitungan Sah
5174,Candidate,22,10,239,Penghitungan Sah
5175,Candidate,22,11,316,Penghitungan Sah
5176,Candidate,22,12,296,Penghitungan Sah
5177,Candidate,22,13,65,Penghitungan Sah
5178,Candidate,22,14,212,Penghitungan Sah
5179,Candidate,22,15,195,Penghitungan Sah
5180,Candidate,22,16,493,Penghitungan Sah
5181,Candidate,22,17,469,Penghitungan Sah
5182,Candidate,22,18,256,Penghitungan Sah
5183,Candidate,22,19,372,Penghitungan Sah
5184,Candidate,22,20,139,Penghitungan Sah
5185,Candidate,22,21,153,Penghitungan Sah
5186,Candidate,22,22,340,Penghitungan Sah
5187,Candidate,22,23,97,Penghitungan Sah
5188,Candidate,22,24,560,Penghitungan Sah
5189,Candidate,22,25,218,Penghitungan Sah
5190,Candidate,22,26,78,Penghitungan Sah
5191,Candidate,22,27,260,Penghitungan Sah
5192,Candidate,22,28,170,Penghitungan Sah
5193,Candidate,22,29,125,Penghitungan Sah
5194,Candidate,22,30,357,Penghitungan Sah
5195,Candidate,22,31,672,Penghitungan Sah
5196,Candidate,23,1,1028,Penghitungan Sah
5197,Candidate,23,2,1113,Penghitungan Sah
5198,Candidate,23,3,487,Penghitungan Sah
5199,Candidate,23,4,583,Penghitungan Sah
5200,Candidate,23,5,1161,Penghitungan Sah
5201,Candidate,23,6,647,Penghitungan Sah
5202,Candidate,23,7,1726,Penghitungan Sah
5203,Candidate,23,8,1199,Penghitungan Sah
5204,Candidate,23,9,1676,Penghitungan Sah
5205,Candidate,23,10,1209,Penghitungan Sah
5206,Candidate,23,11,993,Penghitungan Sah
5207,Candidate,23,12,1286,Penghitungan Sah
5208,Candidate,23,13,375,Penghitungan Sah
5209,Candidate,23,14,962,Penghitungan Sah
5210,Candidate,23,15,654,Penghitungan Sah
5211,Candidate,23,16,2008,Penghitungan Sah
5212,Candidate,23,17,2766,Penghitungan Sah
5213,Candidate,23,18,1454,Penghitungan Sah
5214,Candidate,23,19,1592,Penghitungan Sah
5215,Candidate,23,20,1595,Penghitungan Sah
5216,Candidate,23,21,654,Penghitungan Sah
5217,Candidate,23,22,1737,Penghitungan Sah
5218,Candidate,23,23,531,Penghitungan Sah
5219,Candidate,23,24,1412,Penghitungan Sah
5220,Candidate,23,25,1124,Penghitungan Sah
5221,Candidate,23,26,502,Penghitungan Sah
5222,Candidate,23,27,1623,Penghitungan Sah
5223,Candidate,23,28,810,Penghitungan Sah
5224,Candidate,23,29,689,Penghitungan Sah
5225,Candidate,23,30,1231,Penghitungan Sah
5226,Candidate,23,31,3914,Penghitungan Sah
5227,Candidate,24,1,220,Penghitungan Sah
5228,Candidate,24,2,145,Penghitungan Sah
5229,Candidate,24,3,88,Penghitungan Sah
5230,Candidate,24,4,107,Penghitungan Sah
5231,Candidate,24,5,122,Penghitungan Sah
5232,Candidate,24,6,75,Penghitungan Sah
5233,Candidate,24,7,277,Penghitungan Sah
5234,Candidate,24,8,212,Penghitungan Sah
5235,Candidate,24,9,284,Penghitungan Sah
5236,Candidate,24,10,245,Penghitungan Sah
5237,Candidate,24,11,214,Penghitungan Sah
5238,Candidate,24,12,222,Penghitungan Sah
5239,Candidate,24,13,130,Penghitungan Sah
5240,Candidate,24,14,174,Penghitungan Sah
5241,Candidate,24,15,150,Penghitungan Sah
5242,Candidate,24,16,429,Penghitungan Sah
5243,Candidate,24,17,508,Penghitungan Sah
5244,Candidate,24,18,313,Penghitungan Sah
5245,Candidate,24,19,222,Penghitungan Sah
5246,Candidate,24,20,196,Penghitungan Sah
5247,Candidate,24,21,85,Penghitungan Sah
5248,Candidate,24,22,320,Penghitungan Sah
5249,Candidate,24,23,111,Penghitungan Sah
5250,Candidate,24,24,349,Penghitungan Sah
5251,Candidate,24,25,170,Penghitungan Sah
5252,Candidate,24,26,82,Penghitungan Sah
5253,Candidate,24,27,251,Penghitungan Sah
5254,Candidate,24,28,239,Penghitungan Sah
5255,Candidate,24,29,167,Penghitungan Sah
5256,Candidate,24,30,202,Penghitungan Sah
5257,Candidate,24,31,638,Penghitungan Sah
5258,Candidate,25,1,763,Penghitungan Sah
5259,Candidate,25,2,1134,Penghitungan Sah
5260,Candidate,25,3,416,Penghitungan Sah
5261,Candidate,25,4,703,Penghitungan Sah
5262,Candidate,25,5,830,Penghitungan Sah
5263,Candidate,25,6,463,Penghitungan Sah
5264,Candidate,25,7,1651,Penghitungan Sah
5265,Candidate,25,8,686,Penghitungan Sah
5266,Candidate,25,9,1415,Penghitungan Sah
5267,Candidate,25,10,918,Penghitungan Sah
5268,Candidate,25,11,2116,Penghitungan Sah
5269,Candidate,25,12,1670,Penghitungan Sah
5270,Candidate,25,13,1096,Penghitungan Sah
5271,Candidate,25,14,898,Penghitungan Sah
5272,Candidate,25,15,785,Penghitungan Sah
5273,Candidate,25,16,1474,Penghitungan Sah
5274,Candidate,25,17,2156,Penghitungan Sah
5275,Candidate,25,18,1655,Penghitungan Sah
5276,Candidate,25,19,897,Penghitungan Sah
5277,Candidate,25,20,727,Penghitungan Sah
5278,Candidate,25,21,624,Penghitungan Sah
5279,Candidate,25,22,1992,Penghitungan Sah
5280,Candidate,25,23,356,Penghitungan Sah
5281,Candidate,25,24,1440,Penghitungan Sah
5282,Candidate,25,25,1282,Penghitungan Sah
5283,Candidate,25,26,546,Penghitungan Sah
5284,Candidate,25,27,1292,Penghitungan Sah
5285,Candidate,25,28,502,Penghitungan Sah
5286,Candidate,25,29,542,Penghitungan Sah
5287,Candidate,25,30,1839,Penghitungan Sah
5288,Candidate,25,31,2782,Penghitungan Sah
5289,Candidate,26,1,23,Penghitungan Sah
5290,Candidate,26,2,8,Penghitungan Sah
5291,Candidate,26,3,10,Penghitungan Sah
5292,Candidate,26,4,9,Penghitungan Sah
5293,Candidate,26,5,15,Penghitungan Sah
5294,Candidate,26,6,7,Penghitungan Sah
5295,Candidate,26,7,47,Penghitungan Sah
5296,Candidate,26,8,0,Penghitungan Sah
5297,Candidate,26,9,37,Penghitungan Sah
5298,Candidate,26,10,0,Penghitungan Sah
5299,Candidate,26,11,37,Penghitungan Sah
5300,Candidate,26,12,37,Penghitungan Sah
5301,Candidate,26,13,0,Penghitungan Sah
5302,Candidate,26,14,0,Penghitungan Sah
5303,Candidate,26,15,13,Penghitungan Sah
5304,Candidate,26,16,19,Penghitungan Sah
5305,Candidate,26,17,94,Penghitungan Sah
5306,Candidate,26,18,82,Penghitungan Sah
5307,Candidate,26,19,16,Penghitungan Sah
5308,Candidate,26,20,13,Penghitungan Sah
5309,Candidate,26,21,13,Penghitungan Sah
5310,Candidate,26,22,17,Penghitungan Sah
5311,Candidate,26,23,7,Penghitungan Sah
5312,Candidate,26,24,88,Penghitungan Sah
5313,Candidate,26,25,0,Penghitungan Sah
5314,Candidate,26,26,0,Penghitungan Sah
5315,Candidate,26,27,26,Penghitungan Sah
5316,Candidate,26,28,90,Penghitungan Sah
5317,Candidate,26,29,0,Penghitungan Sah
5318,Candidate,26,30,0,Penghitungan Sah
5319,Candidate,26,31,95,Penghitungan Sah
5320,Candidate,27,1,452,Penghitungan Sah
5321,Candidate,27,2,497,Penghitungan Sah
5322,Candidate,27,3,216,Penghitungan Sah
5323,Candidate,27,4,339,Penghitungan Sah
5324,Candidate,27,5,322,Penghitungan Sah
5325,Candidate,27,6,229,Penghitungan Sah
5326,Candidate,27,7,955,Penghitungan Sah
5327,Candidate,27,8,485,Penghitungan Sah
5328,Candidate,27,9,1168,Penghitungan Sah
5329,Candidate,27,10,724,Penghitungan Sah
5330,Candidate,27,11,646,Penghitungan Sah
5331,Candidate,27,12,568,Penghitungan Sah
5332,Candidate,27,13,255,Penghitungan Sah
5333,Candidate,27,14,512,Penghitungan Sah
5334,Candidate,27,15,320,Penghitungan Sah
5335,Candidate,27,16,1497,Penghitungan Sah
5336,Candidate,27,17,1543,Penghitungan Sah
5337,Candidate,27,18,812,Penghitungan Sah
5338,Candidate,27,19,696,Penghitungan Sah
5339,Candidate,27,20,428,Penghitungan Sah
5340,Candidate,27,21,475,Penghitungan Sah
5341,Candidate,27,22,937,Penghitungan Sah
5342,Candidate,27,23,281,Penghitungan Sah
5343,Candidate,27,24,646,Penghitungan Sah
5344,Candidate,27,25,495,Penghitungan Sah
5345,Candidate,27,26,235,Penghitungan Sah
5346,Candidate,27,27,781,Penghitungan Sah
5347,Candidate,27,28,401,Penghitungan Sah
5348,Candidate,27,29,400,Penghitungan Sah
5349,Candidate,27,30,626,Penghitungan Sah
5350,Candidate,27,31,2115,Penghitungan Sah
5351,Candidate,28,1,2676,Penghitungan Sah
5352,Candidate,28,2,5280,Penghitungan Sah
5353,Candidate,28,3,1540,Penghitungan Sah
5354,Candidate,28,4,2729,Penghitungan Sah
5355,Candidate,28,5,2015,Penghitungan Sah
5356,Candidate,28,6,2245,Penghitungan Sah
5357,Candidate,28,7,5076,Penghitungan Sah
5358,Candidate,28,8,3718,Penghitungan Sah
5359,Candidate,28,9,6041,Penghitungan Sah
5360,Candidate,28,10,4632,Penghitungan Sah
5361,Candidate,28,11,3274,Penghitungan Sah
5362,Candidate,28,12,4379,Penghitungan Sah
5363,Candidate,28,13,1349,Penghitungan Sah
5364,Candidate,28,14,2771,Penghitungan Sah
5365,Candidate,28,15,2620,Penghitungan Sah
5366,Candidate,28,16,7103,Penghitungan Sah
5367,Candidate,28,17,10427,Penghitungan Sah
5368,Candidate,28,18,4787,Penghitungan Sah
5369,Candidate,28,19,5271,Penghitungan Sah
5370,Candidate,28,20,2822,Penghitungan Sah
5371,Candidate,28,21,2334,Penghitungan Sah
5372,Candidate,28,22,4002,Penghitungan Sah
5373,Candidate,28,23,3281,Penghitungan Sah
5374,Candidate,28,24,3594,Penghitungan Sah
5375,Candidate,28,25,4295,Penghitungan Sah
5376,Candidate,28,26,3242,Penghitungan Sah
5377,Candidate,28,27,4703,Penghitungan Sah
5378,Candidate,28,28,3162,Penghitungan Sah
5379,Candidate,28,29,2760,Penghitungan Sah
5380,Candidate,28,30,6273,Penghitungan Sah
5381,Candidate,28,31,12193,Penghitungan Sah
5382,Candidate,29,1,200,Penghitungan Sah
5383,Candidate,29,2,242,Penghitungan Sah
5384,Candidate,29,3,54,Penghitungan Sah
5385,Candidate,29,4,213,Penghitungan Sah
5386,Candidate,29,5,130,Penghitungan Sah
5387,Candidate,29,6,126,Penghitungan Sah
5388,Candidate,29,7,265,Penghitungan Sah
5389,Candidate,29,8,340,Penghitungan Sah
5390,Candidate,29,9,546,Penghitungan Sah
5391,Candidate,29,10,186,Penghitungan Sah
5392,Candidate,29,11,352,Penghitungan Sah
5393,Candidate,29,12,148,Penghitungan Sah
5394,Candidate,29,13,291,Penghitungan Sah
5395,Candidate,29,14,208,Penghitungan Sah
5396,Candidate,29,15,106,Penghitungan Sah
5397,Candidate,29,16,612,Penghitungan Sah
5398,Candidate,29,17,521,Penghitungan Sah
5399,Candidate,29,18,385,Penghitungan Sah
5400,Candidate,29,19,301,Penghitungan Sah
5401,Candidate,29,20,133,Penghitungan Sah
5402,Candidate,29,21,117,Penghitungan Sah
5403,Candidate,29,22,317,Penghitungan Sah
5404,Candidate,29,23,79,Penghitungan Sah
5405,Candidate,29,24,453,Penghitungan Sah
5406,Candidate,29,25,245,Penghitungan Sah
5407,Candidate,29,26,64,Penghitungan Sah
5408,Candidate,29,27,523,Penghitungan Sah
5409,Candidate,29,28,195,Penghitungan Sah
5410,Candidate,29,29,81,Penghitungan Sah
5411,Candidate,29,30,253,Penghitungan Sah
5412,Candidate,29,31,1131,Penghitungan Sah
5413,Candidate,30,1,562,Penghitungan Sah
5414,Candidate,30,2,335,Penghitungan Sah
5415,Candidate,30,3,86,Penghitungan Sah
5416,Candidate,30,4,278,Penghitungan Sah
5417,Candidate,30,5,371,Penghitungan Sah
5418,Candidate,30,6,299,Penghitungan Sah
5419,Candidate,30,7,530,Penghitungan Sah
5420,Candidate,30,8,392,Penghitungan Sah
5421,Candidate,30,9,783,Penghitungan Sah
5422,Candidate,30,10,430,Penghitungan Sah
5423,Candidate,30,11,450,Penghitungan Sah
5424,Candidate,30,12,285,Penghitungan Sah
5425,Candidate,30,13,123,Penghitungan Sah
5426,Candidate,30,14,440,Penghitungan Sah
5427,Candidate,30,15,192,Penghitungan Sah
5428,Candidate,30,16,1268,Penghitungan Sah
5429,Candidate,30,17,1264,Penghitungan Sah
5430,Candidate,30,18,443,Penghitungan Sah
5431,Candidate,30,19,490,Penghitungan Sah
5432,Candidate,30,20,318,Penghitungan Sah
5433,Candidate,30,21,214,Penghitungan Sah
5434,Candidate,30,22,451,Penghitungan Sah
5435,Candidate,30,23,111,Penghitungan Sah
5436,Candidate,30,24,952,Penghitungan Sah
5437,Candidate,30,25,296,Penghitungan Sah
5438,Candidate,30,26,87,Penghitungan Sah
5439,Candidate,30,27,822,Penghitungan Sah
5440,Candidate,30,28,516,Penghitungan Sah
5441,Candidate,30,29,181,Penghitungan Sah
5442,Candidate,30,30,359,Penghitungan Sah
5443,Candidate,30,31,1375,Penghitungan Sah
5444,Candidate,31,1,36,Penghitungan Sah
5445,Candidate,31,2,23,Penghitungan Sah
5446,Candidate,31,3,28,Penghitungan Sah
5447,Candidate,31,4,16,Penghitungan Sah
5448,Candidate,31,5,40,Penghitungan Sah
5449,Candidate,31,6,12,Penghitungan Sah
5450,Candidate,31,7,100,Penghitungan Sah
5451,Candidate,31,8,25,Penghitungan Sah
5452,Candidate,31,9,96,Penghitungan Sah
5453,Candidate,31,10,116,Penghitungan Sah
5454,Candidate,31,11,31,Penghitungan Sah
5455,Candidate,31,12,172,Penghitungan Sah
5456,Candidate,31,13,13,Penghitungan Sah
5457,Candidate,31,14,37,Penghitungan Sah
5458,Candidate,31,15,396,Penghitungan Sah
5459,Candidate,31,16,101,Penghitungan Sah
5460,Candidate,31,17,172,Penghitungan Sah
5461,Candidate,31,18,232,Penghitungan Sah
5462,Candidate,31,19,36,Penghitungan Sah
5463,Candidate,31,20,20,Penghitungan Sah
5464,Candidate,31,21,19,Penghitungan Sah
5465,Candidate,31,22,263,Penghitungan Sah
5466,Candidate,31,23,216,Penghitungan Sah
5467,Candidate,31,24,86,Penghitungan Sah
5468,Candidate,31,25,48,Penghitungan Sah
5469,Candidate,31,26,860,Penghitungan Sah
5470,Candidate,31,27,77,Penghitungan Sah
5471,Candidate,31,28,26,Penghitungan Sah
5472,Candidate,31,29,71,Penghitungan Sah
5473,Candidate,31,30,185,Penghitungan Sah
5474,Candidate,31,31,156,Penghitungan Sah
5475,Candidate,32,1,88,Penghitungan Sah
5476,Candidate,32,2,103,Penghitungan Sah
5477,Candidate,32,3,142,Penghitungan Sah
5478,Candidate,32,4,48,Penghitungan Sah
5479,Candidate,32,5,49,Penghitungan Sah
5480,Candidate,32,6,42,Penghitungan Sah
5481,Candidate,32,7,182,Penghitungan Sah
5482,Candidate,32,8,104,Penghitungan Sah
5483,Candidate,32,9,198,Penghitungan Sah
5484,Candidate,32,10,130,Penghitungan Sah
5485,Candidate,32,11,106,Penghitungan Sah
5486,Candidate,32,12,111,Penghitungan Sah
5487,Candidate,32,13,69,Penghitungan Sah
5488,Candidate,32,14,107,Penghitungan Sah
5489,Candidate,32,15,94,Penghitungan Sah
5490,Candidate,32,16,311,Penghitungan Sah
5491,Candidate,32,17,639,Penghitungan Sah
5492,Candidate,32,18,128,Penghitungan Sah
5493,Candidate,32,19,142,Penghitungan Sah
5494,Candidate,32,20,79,Penghitungan Sah
5495,Candidate,32,21,56,Penghitungan Sah
5496,Candidate,32,22,173,Penghitungan Sah
5497,Candidate,32,23,94,Penghitungan Sah
5498,Candidate,32,24,238,Penghitungan Sah
5499,Candidate,32,25,95,Penghitungan Sah
5500,Candidate,32,26,42,Penghitungan Sah
5501,Candidate,32,27,182,Penghitungan Sah
5502,Candidate,32,28,63,Penghitungan Sah
5503,Candidate,32,29,72,Penghitungan Sah
5504,Candidate,32,30,239,Penghitungan Sah
5505,Candidate,32,31,364,Penghitungan Sah
5506,Candidate,33,1,44,Penghitungan Sah
5507,Candidate,33,2,46,Penghitungan Sah
5508,Candidate,33,3,42,Penghitungan Sah
5509,Candidate,33,4,30,Penghitungan Sah
5510,Candidate,33,5,83,Penghitungan Sah
5511,Candidate,33,6,18,Penghitungan Sah
5512,Candidate,33,7,145,Penghitungan Sah
5513,Candidate,33,8,44,Penghitungan Sah
5514,Candidate,33,9,85,Penghitungan Sah
5515,Candidate,33,10,91,Penghitungan Sah
5516,Candidate,33,11,46,Penghitungan Sah
5517,Candidate,33,12,56,Penghitungan Sah
5518,Candidate,33,13,35,Penghitungan Sah
5519,Candidate,33,14,43,Penghitungan Sah
5520,Candidate,33,15,59,Penghitungan Sah
5521,Candidate,33,16,111,Penghitungan Sah
5522,Candidate,33,17,116,Penghitungan Sah
5523,Candidate,33,18,100,Penghitungan Sah
5524,Candidate,33,19,74,Penghitungan Sah
5525,Candidate,33,20,35,Penghitungan Sah
5526,Candidate,33,21,38,Penghitungan Sah
5527,Candidate,33,22,175,Penghitungan Sah
5528,Candidate,33,23,30,Penghitungan Sah
5529,Candidate,33,24,445,Penghitungan Sah
5530,Candidate,33,25,46,Penghitungan Sah
5531,Candidate,33,26,46,Penghitungan Sah
5532,Candidate,33,27,58,Penghitungan Sah
5533,Candidate,33,28,28,Penghitungan Sah
5534,Candidate,33,29,50,Penghitungan Sah
5535,Candidate,33,30,82,Penghitungan Sah
5536,Candidate,33,31,215,Penghitungan Sah
5537,Candidate,34,1,112,Penghitungan Sah
5538,Candidate,34,2,90,Penghitungan Sah
5539,Candidate,34,3,49,Penghitungan Sah
5540,Candidate,34,4,69,Penghitungan Sah
5541,Candidate,34,5,67,Penghitungan Sah
5542,Candidate,34,6,36,Penghitungan Sah
5543,Candidate,34,7,181,Penghitungan Sah
5544,Candidate,34,8,100,Penghitungan Sah
5545,Candidate,34,9,147,Penghitungan Sah
5546,Candidate,34,10,136,Penghitungan Sah
5547,Candidate,34,11,107,Penghitungan Sah
5548,Candidate,34,12,123,Penghitungan Sah
5549,Candidate,34,13,35,Penghitungan Sah
5550,Candidate,34,14,90,Penghitungan Sah
5551,Candidate,34,15,69,Penghitungan Sah
5552,Candidate,34,16,187,Penghitungan Sah
5553,Candidate,34,17,245,Penghitungan Sah
5554,Candidate,34,18,120,Penghitungan Sah
5555,Candidate,34,19,149,Penghitungan Sah
5556,Candidate,34,20,74,Penghitungan Sah
5557,Candidate,34,21,63,Penghitungan Sah
5558,Candidate,34,22,165,Penghitungan Sah
5559,Candidate,34,23,37,Penghitungan Sah
5560,Candidate,34,24,116,Penghitungan Sah
5561,Candidate,34,25,120,Penghitungan Sah
5562,Candidate,34,26,48,Penghitungan Sah
5563,Candidate,34,27,149,Penghitungan Sah
5564,Candidate,34,28,80,Penghitungan Sah
5565,Candidate,34,29,57,Penghitungan Sah
5566,Candidate,34,30,97,Penghitungan Sah
5567,Candidate,34,31,413,Penghitungan Sah
5568,Candidate,35,1,597,Penghitungan Sah
5569,Candidate,35,2,456,Penghitungan Sah
5570,Candidate,35,3,233,Penghitungan Sah
5571,Candidate,35,4,282,Penghitungan Sah
5572,Candidate,35,5,275,Penghitungan Sah
5573,Candidate,35,6,218,Penghitungan Sah
5574,Candidate,35,7,745,Penghitungan Sah
5575,Candidate,35,8,472,Penghitungan Sah
5576,Candidate,35,9,654,Penghitungan Sah
5577,Candidate,35,10,511,Penghitungan Sah
5578,Candidate,35,11,395,Penghitungan Sah
5579,Candidate,35,12,168,Penghitungan Sah
5580,Candidate,35,13,166,Penghitungan Sah
5581,Candidate,35,14,472,Penghitungan Sah
5582,Candidate,35,15,259,Penghitungan Sah
5583,Candidate,35,16,801,Penghitungan Sah
5584,Candidate,35,17,1030,Penghitungan Sah
5585,Candidate,35,18,671,Penghitungan Sah
5586,Candidate,35,19,682,Penghitungan Sah
5587,Candidate,35,20,248,Penghitungan Sah
5588,Candidate,35,21,253,Penghitungan Sah
5589,Candidate,35,22,921,Penghitungan Sah
5590,Candidate,35,23,214,Penghitungan Sah
5591,Candidate,35,24,912,Penghitungan Sah
5592,Candidate,35,25,481,Penghitungan Sah
5593,Candidate,35,26,194,Penghitungan Sah
5594,Candidate,35,27,520,Penghitungan Sah
5595,Candidate,35,28,320,Penghitungan Sah
5596,Candidate,35,29,261,Penghitungan Sah
5597,Candidate,35,30,462,Penghitungan Sah
5598,Candidate,35,31,2426,Penghitungan Sah
5599,Candidate,36,1,1518,Penghitungan Sah
5600,Candidate,36,2,758,Penghitungan Sah
5601,Candidate,36,3,902,Penghitungan Sah
5602,Candidate,36,4,438,Penghitungan Sah
5603,Candidate,36,5,3007,Penghitungan Sah
5604,Candidate,36,6,306,Penghitungan Sah
5605,Candidate,36,7,2115,Penghitungan Sah
5606,Candidate,36,8,569,Penghitungan Sah
5607,Candidate,36,9,793,Penghitungan Sah
5608,Candidate,36,10,1008,Penghitungan Sah
5609,Candidate,36,11,460,Penghitungan Sah
5610,Candidate,36,12,2632,Penghitungan Sah
5611,Candidate,36,13,559,Penghitungan Sah
5612,Candidate,36,14,2672,Penghitungan Sah
5613,Candidate,36,15,552,Penghitungan Sah
5614,Candidate,36,16,1365,Penghitungan Sah
5615,Candidate,36,17,2097,Penghitungan Sah
5616,Candidate,36,18,1972,Penghitungan Sah
5617,Candidate,36,19,754,Penghitungan Sah
5618,Candidate,36,20,326,Penghitungan Sah
5619,Candidate,36,21,439,Penghitungan Sah
5620,Candidate,36,22,5095,Penghitungan Sah
5621,Candidate,36,23,402,Penghitungan Sah
5622,Candidate,36,24,601,Penghitungan Sah
5623,Candidate,36,25,1367,Penghitungan Sah
5624,Candidate,36,26,332,Penghitungan Sah
5625,Candidate,36,27,1175,Penghitungan Sah
5626,Candidate,36,28,367,Penghitungan Sah
5627,Candidate,36,29,354,Penghitungan Sah
5628,Candidate,36,30,851,Penghitungan Sah
5629,Candidate,36,31,2200,Penghitungan Sah
5630,Candidate,37,1,114,Penghitungan Sah
5631,Candidate,37,2,140,Penghitungan Sah
5632,Candidate,37,3,80,Penghitungan Sah
5633,Candidate,37,4,68,Penghitungan Sah
5634,Candidate,37,5,120,Penghitungan Sah
5635,Candidate,37,6,45,Penghitungan Sah
5636,Candidate,37,7,219,Penghitungan Sah
5637,Candidate,37,8,82,Penghitungan Sah
5638,Candidate,37,9,177,Penghitungan Sah
5639,Candidate,37,10,119,Penghitungan Sah
5640,Candidate,37,11,88,Penghitungan Sah
5641,Candidate,37,12,142,Penghitungan Sah
5642,Candidate,37,13,83,Penghitungan Sah
5643,Candidate,37,14,135,Penghitungan Sah
5644,Candidate,37,15,83,Penghitungan Sah
5645,Candidate,37,16,243,Penghitungan Sah
5646,Candidate,37,17,297,Penghitungan Sah
5647,Candidate,37,18,186,Penghitungan Sah
5648,Candidate,37,19,188,Penghitungan Sah
5649,Candidate,37,20,68,Penghitungan Sah
5650,Candidate,37,21,54,Penghitungan Sah
5651,Candidate,37,22,305,Penghitungan Sah
5652,Candidate,37,23,54,Penghitungan Sah
5653,Candidate,37,24,123,Penghitungan Sah
5654,Candidate,37,25,113,Penghitungan Sah
5655,Candidate,37,26,37,Penghitungan Sah
5656,Candidate,37,27,152,Penghitungan Sah
5657,Candidate,37,28,63,Penghitungan Sah
5658,Candidate,37,29,89,Penghitungan Sah
